,loss,acc,recall,precision,f1_score,val_loss,val_acc,val_recall,val_precision,val_f1_score
0,0.18406231701374054,0.8152482509613037,0.7270072102546692,0.8507744669914246,0.8099617958068848,0.17311833798885345,0.8194857835769653,0.7637474536895752,0.8354218602180481,0.8189926743507385
1,0.18325012922286987,0.8114598989486694,0.7266964912414551,0.8457977771759033,0.8060494065284729,0.17165608704090118,0.820838987827301,0.7548370957374573,0.8413734436035156,0.8201495409011841
2,0.1830718070268631,0.8146394491195679,0.7261372208595276,0.8483990430831909,0.8094436526298523,0.18761985003948212,0.791339635848999,0.7489816546440125,0.8145071864128113,0.7894530296325684
3,0.18058834969997406,0.8178189396858215,0.7316679358482361,0.85325026512146,0.8133562207221985,0.17997805774211884,0.8021650910377502,0.7522912621498108,0.821289598941803,0.8008919358253479
4,0.18055903911590576,0.8177513480186462,0.7315436005592346,0.8478214144706726,0.8129149079322815,0.16457533836364746,0.8324763178825378,0.7871690392494202,0.8334231972694397,0.8307974934577942
5,0.17819757759571075,0.8164659738540649,0.7365771532058716,0.852059543132782,0.812293529510498,0.18239310383796692,0.8040595650672913,0.7321792244911194,0.8278641104698181,0.802571177482605
6,0.17927846312522888,0.82099848985672,0.734650731086731,0.8523432016372681,0.8155056834220886,0.17211182415485382,0.8184032440185547,0.7324337959289551,0.8529499173164368,0.816893994808197
7,0.1777612268924713,0.8218103051185608,0.7382550239562988,0.8541232347488403,0.8164917826652527,0.16913720965385437,0.825981080532074,0.7382891774177551,0.8552049398422241,0.8230355381965637
8,0.17691589891910553,0.8217426538467407,0.7381929159164429,0.8530087471008301,0.8167891502380371,0.1823212057352066,0.8119080066680908,0.7479633688926697,0.8248175382614136,0.8059818744659424
9,0.17697565257549286,0.8232986330986023,0.7397464513778687,0.8534557223320007,0.8188767433166504,0.17206206917762756,0.8232746720314026,0.739052951335907,0.8508206605911255,0.8186230063438416
10,0.1781986802816391,0.8184954524040222,0.7387521862983704,0.8494462370872498,0.8143157958984375,0.17078059911727905,0.8300405740737915,0.7528004050254822,0.8484935164451599,0.8237146139144897
11,0.17524653673171997,0.8242456912994385,0.7424807548522949,0.8552612662315369,0.8186146020889282,0.17563439905643463,0.820568323135376,0.7436354160308838,0.8447079062461853,0.8154270052909851
12,0.176528200507164,0.82099848985672,0.7388142943382263,0.8515865802764893,0.8153641819953918,0.18209494650363922,0.8005412817001343,0.7372708916664124,0.8302752375602722,0.7973238825798035
13,0.17588980495929718,0.8243809938430786,0.7429157495498657,0.8528929352760315,0.8195478916168213,0.19125011563301086,0.8073071837425232,0.7461812496185303,0.80433589220047,0.7993179559707642
14,0.175984188914299,0.8211337924003601,0.7430400252342224,0.8525490164756775,0.8163741230964661,0.16356314718723297,0.825981080532074,0.7899694442749023,0.8384220600128174,0.8252885341644287
15,0.1733008474111557,0.8264104723930359,0.7445314526557922,0.850983738899231,0.8217235207557678,0.16860948503017426,0.8216508626937866,0.7454175353050232,0.8519057035446167,0.8208290338516235
16,0.17253559827804565,0.8259369730949402,0.7488192915916443,0.8545493483543396,0.8215557932853699,0.1636890172958374,0.8338295221328735,0.7757128477096558,0.8454495072364807,0.829594612121582
17,0.17412759363651276,0.8263428211212158,0.7457742691040039,0.854042112827301,0.8198601007461548,0.17925406992435455,0.8102841973304749,0.7482179403305054,0.8325778841972351,0.8048268556594849
18,0.17370325326919556,0.8263428211212158,0.7473278641700745,0.852424144744873,0.8212470412254333,0.17716214060783386,0.8151556253433228,0.7530549764633179,0.8315996527671814,0.8095487356185913
19,0.17353543639183044,0.824786901473999,0.7482600212097168,0.8550631999969482,0.8203251957893372,0.1699344664812088,0.817320704460144,0.7522912621498108,0.8510944843292236,0.8151646256446838
