,loss,acc,recall,precision,f1_score,val_loss,val_acc,val_recall,val_precision,val_f1_score
0,0.11578825861215591,0.8717186450958252,0.8491391539573669,0.8942029476165771,0.8617358803749084,0.607870876789093,0.46600109338760376,0.4638764262199402,0.47817155718803406,0.45777201652526855
1,0.11465014517307281,0.8694114089012146,0.8490460515022278,0.8947187662124634,0.8607113361358643,0.1861257404088974,0.8475445508956909,0.7770304083824158,0.8734248280525208,0.8264248967170715
2,0.11357851326465607,0.8711546063423157,0.8495113849639893,0.8925830125808716,0.8612967729568481,0.30309388041496277,0.6867242455482483,0.6342800259590149,0.7326618432998657,0.6756477355957031
3,0.10941573232412338,0.877973735332489,0.8586784601211548,0.8992251753807068,0.8679318428039551,0.21492408215999603,0.7744198441505432,0.7172396779060364,0.8008344769477844,0.7575129270553589
4,0.1089838445186615,0.8765381574630737,0.8590041995048523,0.9013671875,0.86666339635849,0.11957349628210068,0.8888289332389832,0.8315894603729248,0.9033829569816589,0.8673574328422546
5,0.10624101758003235,0.8805373311042786,0.8620288372039795,0.9021183252334595,0.8707615733146667,0.3118395209312439,0.7396114468574524,0.710513174533844,0.7668728232383728,0.7362694144248962
6,0.10468248277902603,0.8816652894020081,0.8616566061973572,0.903092086315155,0.8715421557426453,0.31868690252304077,0.7296276092529297,0.649975061416626,0.7510074973106384,0.7124351859092712
7,0.1019076555967331,0.8847416043281555,0.8666356205940247,0.9053962230682373,0.8748109340667725,0.21795813739299774,0.7908796668052673,0.7538614869117737,0.809740424156189,0.7777202129364014
8,0.10291098058223724,0.8818703889846802,0.8661237955093384,0.9030614495277405,0.8732008934020996,0.14438971877098083,0.851861834526062,0.8076731562614441,0.8682377934455872,0.834196925163269
9,0.09985171258449554,0.8822805285453796,0.8687296509742737,0.9056466221809387,0.8732985258102417,0.13676680624485016,0.8847814202308655,0.8315894603729248,0.8977944850921631,0.8647668957710266
